"date","draw_number","draw_sum","odd_count","even_count","low_count","high_count","spread"
"",49,184,2,4,3,3,37
"",50,137,3,3,3,3,39
"",50,151,3,3,2,4,41
"",51,136,2,4,4,2,29
"",51,137,3,3,2,4,31
"",52,156,4,2,3,3,39
"",52,140,2,4,4,2,29
"",53,97,3,3,4,2,36
"",53,131,3,3,3,3,37
"",54,132,2,4,3,3,37
"",54,192,4,2,1,5,39
"",55,126,2,4,4,2,28
"",55,119,3,3,3,3,43
"",56,135,5,1,3,3,42
"",56,124,4,2,3,3,36
"",57,108,2,4,4,2,47
"",57,182,2,4,2,4,47
"",58,93,5,1,5,1,30
"",58,160,2,4,3,3,40
"",59,142,4,2,2,4,41
"",59,166,2,4,3,3,40
"",60,103,1,5,5,1,33
"",60,172,2,4,2,4,42
"",61,197,1,5,2,4,47
"",61,157,3,3,3,3,37
"",62,114,2,4,5,1,31
"",62,136,2,4,3,3,29
"",63,142,4,2,4,2,35
"",63,198,4,2,1,5,25
"",64,171,5,1,3,3,36
"",64,181,3,3,1,5,36
"",65,142,2,4,4,2,30
"",65,84,2,4,5,1,20
"",66,123,3,3,4,2,35
"",66,206,4,2,1,5,36
"",67,159,5,1,3,3,38
"",67,147,5,1,3,3,28
"",68,215,3,3,1,5,39
"",68,157,3,3,4,2,42
"",69,181,1,5,2,4,44
"",69,203,3,3,2,4,34
"",70,167,3,3,3,3,30
"",70,217,1,5,2,4,31
"",71,201,5,1,2,4,40
"",71,134,2,4,4,2,47
"",72,228,2,4,1,5,38
"",72,143,5,1,3,3,19
"",73,211,5,1,1,5,24
"",73,133,5,1,3,3,39
"",74,171,1,5,2,4,24
"",74,100,4,2,4,2,27
"",75,168,4,2,3,3,39
"",75,96,2,4,4,2,34
"",76,193,3,3,2,4,43
"",76,169,3,3,3,3,21
"",77,134,4,2,4,2,43
"",77,123,3,3,4,2,27
"",78,187,3,3,2,4,35
"",78,161,5,1,2,4,31
"",79,133,3,3,3,3,36
"",79,184,2,4,2,4,37
"",80,157,1,5,2,4,40
"",80,178,4,2,2,4,39
"",81,118,4,2,4,2,35
"",81,194,2,4,2,4,35
"",82,154,2,4,3,3,37
"",82,88,2,4,5,1,30
"",83,193,3,3,2,4,34
"",83,176,2,4,2,4,40
"",84,142,2,4,3,3,41
"",84,234,4,2,0,6,18
"",85,151,3,3,3,3,31
"",85,137,3,3,3,3,34
"",86,141,1,5,3,3,26
"",86,133,3,3,3,3,35
"",87,181,3,3,2,4,47
"",87,217,3,3,1,5,35
"",88,134,2,4,2,4,34
"",88,213,5,1,1,5,34
"",89,177,3,3,1,5,34
"",89,218,2,4,1,5,23
"",90,132,4,2,4,2,34
"",90,177,1,5,2,4,36
"",91,93,1,5,6,0,14
"",91,199,5,1,0,6,18
"",92,146,0,6,3,3,42
"",92,184,2,4,2,4,39
"",93,164,2,4,2,4,46
"",93,190,4,2,2,4,31
"",94,177,3,3,2,4,38
"",94,142,4,2,3,3,46
"",95,162,2,4,3,3,40
"",95,137,3,3,4,2,45
"",96,132,2,4,3,3,37
"",96,165,3,3,2,4,41
"",97,146,2,4,3,3,31
"",97,169,3,3,2,4,43
"",98,118,4,2,5,1,27
"",98,169,1,5,3,3,32
"",99,170,4,2,2,4,38
"",99,86,2,4,5,1,24
"",100,208,2,4,2,4,28
"",100,133,1,5,3,3,38
"",101,130,2,4,4,2,38
"",101,116,2,4,3,3,29
"",102,217,5,1,1,5,36
"",102,180,4,2,1,5,43
"",103,157,1,5,3,3,44
"",103,156,2,4,3,3,43
"",104,170,4,2,3,3,37
"",104,136,4,2,4,2,28
"",1,82,2,4,4,2,29
"",1,167,3,3,2,4,47
"",2,131,5,1,4,2,45
"",2,99,1,5,5,1,26
"",3,176,2,4,2,4,44
"",3,152,4,2,2,4,36
"",4,196,2,4,2,4,28
"",4,208,4,2,1,5,44
"",5,140,4,2,4,2,30
"",5,232,2,4,0,6,20
"",6,167,3,3,2,4,33
"",6,155,3,3,3,3,35
"",7,172,4,2,3,3,32
"",7,137,5,1,3,3,32
"",8,125,5,1,4,2,38
"",8,174,4,2,2,4,35
"",9,196,2,4,2,4,31
"",9,189,3,3,2,4,39
"",10,181,5,1,2,4,39
"",10,155,3,3,3,3,40
"",11,165,3,3,3,3,29
"",11,165,3,3,2,4,34
"",12,131,3,3,4,2,43
"",12,114,4,2,5,1,27
"",13,146,2,4,4,2,34
"",13,132,2,4,4,2,47
"",14,143,3,3,3,3,40
"",14,106,2,4,5,1,45
"",15,190,2,4,1,5,28
"",15,137,5,1,3,3,38
"",16,85,3,3,4,2,33
"",16,121,5,1,4,2,37
"",17,190,2,4,2,4,40
"",17,145,3,3,2,4,36
"",18,173,3,3,2,4,43
"",18,108,4,2,4,2,37
"",19,165,3,3,2,4,37
"",19,196,2,4,2,4,35
"",20,205,3,3,0,6,15
"",20,152,4,2,3,3,43
"",21,191,3,3,1,5,18
"",21,125,3,3,4,2,31
"",22,116,2,4,4,2,33
"",22,120,2,4,4,2,26
"",23,146,2,4,3,3,33
"",23,145,3,3,3,3,45
"",24,58,4,2,5,1,26
"",24,216,4,2,0,6,18
"",25,165,5,1,2,4,37
"",25,167,3,3,3,3,44
"",26,151,3,3,3,3,43
"",26,152,4,2,3,3,29
"",27,195,3,3,1,5,46
"",27,159,3,3,3,3,39
"",28,108,2,4,3,3,34
"",28,169,3,3,2,4,32
"",29,159,3,3,3,3,29
"",29,135,3,3,3,3,41
"",30,103,3,3,4,2,44
"",30,167,5,1,1,5,36
"",31,176,2,4,2,4,45
"",31,167,3,3,2,4,30
"",32,151,3,3,1,5,27
"",32,184,2,4,2,4,37
"",33,112,4,2,4,2,25
"",33,126,4,2,4,2,38
"",34,106,2,4,5,1,36
"",34,144,2,4,3,3,48
"",35,180,2,4,2,4,41
"",35,123,3,3,3,3,35
"",36,116,4,2,3,3,28
"",36,142,4,2,3,3,27
"",37,122,4,2,4,2,41
"",37,127,1,5,3,3,29
"",38,175,3,3,1,5,35
"",39,158,2,4,3,3,42
"",40,100,2,4,3,3,31
"",41,165,3,3,3,3,40
"",42,163,3,3,3,3,31
"",43,163,3,3,2,4,40
"",44,218,4,2,1,5,21
"",45,139,5,1,3,3,32
"",46,190,2,4,2,4,40
"",47,212,4,2,2,4,42
"",48,71,3,3,5,1,25
"",49,151,3,3,2,4,37
"",50,194,4,2,2,4,34
"",51,147,3,3,4,2,24
"",52,155,1,5,3,3,46
"",53,119,3,3,4,2,45
"",54,212,4,2,0,6,16
"",55,187,3,3,2,4,42
"",56,180,4,2,3,3,36
"",57,78,4,2,5,1,29
"",58,120,2,4,5,1,29
"",59,176,2,4,2,4,29
"",60,104,4,2,4,2,25
"",61,113,5,1,4,2,43
"",62,163,3,3,2,4,39
"",63,155,5,1,3,3,30
"",64,196,4,2,2,4,24
"",65,214,2,4,1,5,35
"",66,193,3,3,2,4,32
"",67,168,2,4,3,3,37
"",68,134,4,2,3,3,44
"",69,181,3,3,2,4,42
"",70,116,4,2,4,2,31
"",71,136,2,4,3,3,42
"",72,128,4,2,4,2,46
"",73,172,4,2,2,4,39
"",74,199,3,3,1,5,33
"",75,172,2,4,3,3,37
"",76,136,4,2,3,3,36
"",77,194,2,4,2,4,31
"",78,125,3,3,4,2,45
"",79,157,3,3,3,3,41
"",80,92,4,2,5,1,16
"",81,144,4,2,3,3,44
"",82,106,2,4,5,1,33
"",83,135,3,3,4,2,39
"",84,129,3,3,3,3,39
"",85,96,4,2,4,2,37
"",86,120,2,4,4,2,34
"",87,147,3,3,3,3,22
"",88,175,3,3,2,4,32
"",89,196,2,4,1,5,35
"",90,95,3,3,4,2,42
"",91,166,4,2,2,4,33
"",92,150,4,2,3,3,37
"",93,112,4,2,4,2,23
"",94,193,3,3,2,4,38
"",95,158,2,4,2,4,44
"",96,147,3,3,3,3,38
"",97,146,2,4,3,3,42
"",98,107,3,3,3,3,25
"",99,104,4,2,5,1,26
"",100,176,2,4,2,4,47
"",101,159,3,3,2,4,28
"",102,121,3,3,4,2,29
"",103,121,3,3,4,2,33
"",104,171,3,3,3,3,44
"",105,148,2,4,4,2,30
"",106,101,3,3,4,2,42
"",1,132,2,4,3,3,47
"",2,127,1,5,4,2,25
"",3,106,2,4,4,2,26
"",4,153,3,3,3,3,35
"",5,160,4,2,3,3,39
"",6,134,2,4,4,2,38
"",7,111,3,3,4,2,45
"",8,141,3,3,4,2,40
"",9,126,2,4,4,2,41
"",10,179,1,5,3,3,38
"",11,177,3,3,2,4,45
"",12,83,5,1,4,2,36
"",13,158,4,2,3,3,39
"",14,147,1,5,3,3,40
"",15,94,2,4,5,1,24
"",16,190,4,2,2,4,43
"",17,141,1,5,4,2,38
"",18,137,3,3,3,3,39
"",19,166,2,4,3,3,28
"",20,164,4,2,3,3,45
"",21,219,1,5,0,6,16
"",22,71,3,3,5,1,25
"",23,126,2,4,4,2,46
"",24,207,3,3,1,5,41
"",25,178,4,2,3,3,29
"",26,125,1,5,4,2,28
"",27,150,4,2,3,3,30
"",28,140,2,4,4,2,35
"",29,183,5,1,3,3,32
"",30,215,1,5,2,4,33
"",31,139,1,5,4,2,41
"",32,142,2,4,3,3,45
"",33,154,2,4,4,2,44
"",34,159,3,3,2,4,41
"",35,170,2,4,2,4,33
"",36,140,4,2,4,2,40
"",37,176,4,2,1,5,42
"",38,114,2,4,4,2,43
"",39,177,5,1,2,4,46
"",40,146,4,2,2,4,33
"",41,202,2,4,1,5,25
"",42,141,5,1,2,4,45
"",43,120,2,4,3,3,45
"",44,183,3,3,3,3,39
"",45,143,3,3,3,3,37
"",46,145,1,5,3,3,40
"",47,148,4,2,4,2,48
"",48,186,4,2,2,4,47
"",49,178,2,4,1,5,32
"",50,203,3,3,1,5,26
"",51,80,4,2,5,1,33
"",52,119,3,3,4,2,45
"",53,245,5,1,0,6,20
"",54,194,4,2,1,5,35
"",55,122,0,6,5,1,40
"",56,148,2,4,3,3,33
"",57,155,5,1,3,3,43
"",58,205,5,1,1,5,21
"",59,146,2,4,4,2,31
"",60,137,3,3,4,2,40
"",61,99,3,3,5,1,25
"",62,220,4,2,1,5,35
"",63,166,4,2,3,3,39
"",64,104,4,2,4,2,23
"",65,185,3,3,2,4,41
"",66,86,4,2,5,1,25
"",67,222,2,4,1,5,25
"",68,130,4,2,4,2,38
"",69,141,3,3,3,3,41
"",70,178,4,2,2,4,35
"",71,184,4,2,3,3,30
"",72,142,4,2,4,2,17
"",73,180,4,2,2,4,36
"",74,143,5,1,3,3,44
"",75,110,4,2,4,2,37
"",76,207,1,5,1,5,44
"",77,140,4,2,2,4,33
"",78,94,2,4,5,1,26
"",79,135,3,3,3,3,39
"",80,115,1,5,4,2,34
"",81,165,3,3,2,4,45
"",82,143,5,1,4,2,46
"",83,109,5,1,4,2,29
"",84,222,4,2,1,5,26
"",85,158,2,4,3,3,41
"",86,117,3,3,5,1,32
"",87,93,5,1,5,1,34
"",88,86,2,4,5,1,23
"",89,213,3,3,1,5,23
"",90,152,2,4,3,3,43
"",91,169,3,3,2,4,42
"",92,162,4,2,2,4,40
"",93,141,3,3,3,3,41
"",94,174,2,4,2,4,45
"",95,163,3,3,3,3,41
"",96,137,3,3,3,3,43
"",97,163,5,1,2,4,33
"",98,177,3,3,1,5,29
"",99,170,2,4,2,4,43
"",100,145,3,3,3,3,44
"",101,121,3,3,4,2,40
"",102,120,4,2,4,2,36
"",103,122,2,4,4,2,28
"",104,173,3,3,2,4,24
"",1,125,3,3,4,2,33
"",2,183,5,1,2,4,30
"",3,178,2,4,3,3,37
"",4,177,3,3,3,3,36
"",5,164,4,2,3,3,43
"",6,109,3,3,5,1,41
"",7,197,5,1,1,5,36
"",8,135,3,3,2,4,37
"",9,149,1,5,4,2,30
"",10,126,4,2,3,3,27
"",11,167,3,3,3,3,38
"",12,177,3,3,2,4,43
"",13,151,5,1,3,3,30
"",14,156,4,2,2,4,29
"",15,165,3,3,2,4,44
"",16,180,4,2,2,4,27
"",17,158,4,2,3,3,47
"",18,102,4,2,4,2,43
"",19,107,3,3,4,2,38
"",20,147,3,3,4,2,36
"",21,110,4,2,4,2,31
"",22,164,4,2,3,3,37
"",23,118,4,2,4,2,43
"",24,185,3,3,2,4,32
"",25,118,2,4,3,3,27
"",26,223,3,3,1,5,33
"",27,156,4,2,3,3,39
"",28,141,3,3,3,3,43
"",29,150,4,2,3,3,36
"",30,135,3,3,4,2,32
"",31,149,3,3,3,3,45
"",32,132,2,4,3,3,41
"",33,123,1,5,4,2,34
"",34,122,4,2,3,3,44
"",35,192,2,4,3,3,36
"",36,130,6,0,3,3,42
"",37,121,5,1,4,2,42
"",38,170,4,2,2,4,31
"",39,154,2,4,3,3,41
"",40,155,3,3,3,3,41
"",41,147,3,3,4,2,32
"",42,149,3,3,3,3,37
"",43,103,5,1,4,2,34
"",44,182,4,2,3,3,33
"",45,96,2,4,4,2,23
"",46,178,2,4,2,4,33
"",47,128,4,2,5,1,24
"",48,155,1,5,3,3,39
"",49,178,2,4,2,4,22
"",50,165,1,5,3,3,36
"",51,227,5,1,1,5,25
"",52,173,3,3,3,3,30
"",53,159,3,3,3,3,43
"",54,134,2,4,3,3,34
"",55,151,5,1,3,3,34
"",56,108,2,4,5,1,34
"",57,116,4,2,3,3,33
"",58,191,3,3,2,4,43
"",59,159,3,3,2,4,45
"",60,169,3,3,3,3,37
"",61,189,3,3,2,4,30
"",62,125,3,3,4,2,45
"",63,157,1,5,2,4,44
"",64,157,3,3,2,4,37
"",65,125,3,3,3,3,33
"",66,164,6,0,2,4,48
"",67,91,3,3,5,1,41
"",68,166,2,4,2,4,34
"",69,128,4,2,5,1,29
"",70,165,1,5,3,3,35
"",71,104,4,2,4,2,29
"",72,142,4,2,3,3,44
"",73,106,2,4,5,1,23
"",74,133,3,3,5,1,43
"",75,147,3,3,4,2,35
"",76,193,3,3,1,5,29
"",77,172,2,4,2,4,28
"",78,192,4,2,2,4,36
"",79,185,3,3,2,4,20
"",80,80,2,4,5,1,33
"",81,197,5,1,2,4,42
"",82,218,2,4,1,5,27
"",83,171,3,3,3,3,40
"",84,141,3,3,2,4,32
"",85,162,2,4,2,4,38
"",86,93,3,3,5,1,29
"",87,204,4,2,1,5,21
"",88,113,5,1,4,2,32
"",89,175,3,3,1,5,25
"",90,136,4,2,4,2,37
"",91,232,4,2,1,5,33
"",92,134,4,2,4,2,41
"",93,169,5,1,3,3,42
"",94,206,2,4,1,5,23
"",95,109,3,3,4,2,30
"",96,146,4,2,3,3,27
"",97,106,4,2,4,2,35
"",98,133,1,5,3,3,36
"",99,131,5,1,3,3,40
"",100,132,4,2,3,3,43
"",101,138,4,2,3,3,39
"",102,165,5,1,2,4,34
"",103,129,3,3,4,2,22
"",104,95,5,1,5,1,25
"",1,142,4,2,3,3,36
"",2,105,5,1,4,2,28
"",3,191,3,3,2,4,32
"",4,143,5,1,3,3,45
"",5,187,1,5,1,5,44
"",6,180,2,4,2,4,35
"",7,122,4,2,4,2,40
"",8,214,2,4,0,6,20
"",9,135,1,5,4,2,44
"",10,73,5,1,5,1,22
"",11,164,2,4,2,4,29
"",12,128,2,4,4,2,37
"",13,167,3,3,3,3,33
"",14,143,3,3,3,3,35
"",15,146,2,4,4,2,34
"",16,222,2,4,1,5,33
"",17,139,3,3,3,3,46
"",18,139,3,3,3,3,42
"",19,164,2,4,2,4,46
"",20,125,3,3,4,2,43
"",21,139,3,3,4,2,40
"",22,170,4,2,3,3,33
"",23,149,3,3,3,3,43
"",24,154,2,4,3,3,39
"",25,106,4,2,4,2,45
"",26,158,2,4,3,3,45
"",27,174,2,4,2,4,46
"",28,197,5,1,1,5,41
"",29,145,1,5,3,3,23
"",30,111,5,1,4,2,30
"",31,178,2,4,2,4,29
"",32,112,0,6,5,1,22
"",33,165,3,3,3,3,38
"",34,119,1,5,5,1,34
"",35,116,4,2,4,2,32
"",36,127,1,5,4,2,34
"",37,185,3,3,1,5,19
"",38,108,4,2,4,2,36
"",39,120,2,4,4,2,24
"",40,185,3,3,3,3,23
"",41,192,4,2,1,5,27
"",42,160,4,2,3,3,41
"",43,160,2,4,3,3,32
"",44,147,1,5,3,3,37
"",45,153,1,5,3,3,42
"",46,204,4,2,1,5,28
"",47,115,5,1,3,3,39
"",48,159,3,3,2,4,33
"",49,112,6,0,4,2,44
"",50,107,3,3,5,1,35
"",51,178,2,4,2,4,39
"",52,146,2,4,3,3,40
"",53,155,3,3,3,3,43
"",54,188,4,2,2,4,41
"",55,125,5,1,4,2,37
"",56,135,3,3,4,2,35
"",57,102,2,4,5,1,24
"",58,196,4,2,2,4,44
"",59,183,3,3,2,4,39
"",60,156,2,4,3,3,45
"",61,121,3,3,4,2,29
"",62,185,3,3,1,5,37
"",63,150,2,4,4,2,32
"",64,178,4,2,1,5,39
"",65,164,4,2,3,3,36
"",66,99,3,3,4,2,24
"",67,141,5,1,3,3,40
"",68,192,4,2,1,5,42
"",69,110,4,2,4,2,36
"",70,125,3,3,3,3,38
"",71,190,4,2,2,4,32
"",72,135,1,5,3,3,32
"",73,129,3,3,3,3,44
"",74,166,4,2,3,3,37
"",75,166,2,4,2,4,45
"",76,156,4,2,3,3,37
"",77,106,2,4,4,2,33
"",78,116,4,2,4,2,23
"",79,73,3,3,5,1,30
"",80,187,1,5,2,4,34
"",81,173,3,3,2,4,29
"",82,188,2,4,2,4,27
"",83,105,3,3,4,2,27
"",84,192,2,4,1,5,33
"",85,119,3,3,4,2,47
"",86,149,3,3,4,2,31
"",87,169,5,1,1,5,46
"",88,167,3,3,2,4,38
"",89,119,3,3,4,2,39
"",90,118,2,4,4,2,29
"",91,140,2,4,3,3,42
"",92,129,5,1,5,1,38
"",93,111,5,1,4,2,45
"",94,179,3,3,2,4,48
"",95,114,4,2,4,2,37
"",96,132,4,2,3,3,45
"",97,135,3,3,4,2,44
"",98,137,1,5,3,3,39
"",99,165,1,5,3,3,33
"",100,159,3,3,3,3,31
"",101,156,2,4,3,3,37
"",102,160,4,2,3,3,46
"",103,133,5,1,4,2,46
"",104,161,5,1,1,5,29
"",1,122,4,2,3,3,32
"",2,165,3,3,2,4,26
"",3,160,2,4,2,4,46
"",4,132,2,4,3,3,42
"",5,130,2,4,4,2,32
"",6,128,4,2,4,2,31
"",7,131,3,3,4,2,35
"",8,164,2,4,3,3,40
"",9,173,1,5,1,5,26
"",10,136,6,0,2,4,36
"",11,134,4,2,4,2,44
"",12,201,3,3,1,5,43
"",13,170,2,4,3,3,25
"",14,204,4,2,3,3,31
"",15,167,3,3,3,3,39
"",16,145,3,3,3,3,37
"",17,154,4,2,3,3,48
"",18,185,1,5,2,4,28
"",19,162,4,2,3,3,40
"",20,132,2,4,3,3,36
"",21,181,5,1,3,3,36
"",22,126,4,2,4,2,39
"",23,195,5,1,2,4,41
"",24,135,5,1,4,2,37
"",25,138,2,4,3,3,30
"",26,154,2,4,2,4,33
"",27,205,5,1,1,5,36
"",28,128,6,0,3,3,42
"",29,100,4,2,4,2,41
"",30,140,2,4,2,4,29
"",31,109,3,3,4,2,42
"",32,184,4,2,3,3,28
"",33,165,3,3,2,4,28
"",34,143,3,3,3,3,39
"",35,129,3,3,4,2,42
"",36,151,3,3,3,3,44
"",37,205,3,3,1,5,21
"",38,185,3,3,1,5,33
"",39,179,3,3,2,4,44
"",40,134,4,2,4,2,43
"",41,171,3,3,2,4,44
"",42,208,2,4,1,5,29
"",43,148,2,4,3,3,32
"",44,118,2,4,4,2,25
"",45,128,4,2,3,3,18
"",46,109,3,3,4,2,43
"",47,125,3,3,4,2,29
"",48,164,4,2,3,3,38
"",49,102,4,2,4,2,17
"",50,169,5,1,2,4,44
"",51,120,4,2,4,2,42
"",52,144,4,2,3,3,41
"",53,201,5,1,2,4,39
"",54,154,2,4,3,3,30
"",55,197,3,3,1,5,27
"",56,182,4,2,3,3,29
"",57,134,6,0,4,2,46
"",58,118,4,2,4,2,36
"",59,159,3,3,3,3,29
"",60,162,2,4,2,4,42
"",61,104,2,4,4,2,33
"",62,175,3,3,2,4,42
"",63,165,1,5,3,3,39
"",64,118,4,2,4,2,27
"",65,106,4,2,5,1,41
"",66,110,4,2,5,1,28
"",67,194,2,4,2,4,24
"",68,147,1,5,3,3,42
"",69,196,4,2,2,4,33
"",70,135,3,3,3,3,41
"",71,134,2,4,3,3,28
"",72,172,2,4,2,4,38
"",73,151,3,3,3,3,47
"",74,204,4,2,2,4,31
"",75,154,4,2,4,2,35
"",76,214,4,2,0,6,20
"",77,111,1,5,3,3,30
"",78,114,4,2,4,2,40
"",79,160,4,2,2,4,43
"",80,189,5,1,2,4,34
"",81,150,4,2,3,3,45
"",82,156,4,2,3,3,39
"",83,99,5,1,4,2,34
"",84,164,4,2,3,3,24
"",85,187,3,3,3,3,33
"",86,112,2,4,4,2,26
"",87,150,2,4,3,3,37
"",88,137,3,3,3,3,44
"",89,138,4,2,3,3,39
"",90,158,4,2,3,3,29
"",91,169,3,3,2,4,38
"",92,211,3,3,1,5,22
"",93,119,3,3,3,3,29
"",94,148,4,2,3,3,44
"",95,222,2,4,1,5,22
"",96,134,4,2,3,3,39
"",97,182,4,2,2,4,25
"",98,124,4,2,4,2,21
"",99,132,4,2,2,4,32
"",100,222,2,4,0,6,14
"",101,106,4,2,4,2,44
"",102,133,3,3,4,2,24
"",103,170,2,4,2,4,32
"",104,186,2,4,2,4,45
"",1,194,4,2,2,4,41
"",2,139,3,3,4,2,42
"",3,165,1,5,2,4,38
"",4,189,3,3,2,4,18
"",5,111,3,3,4,2,41
"",6,108,0,6,4,2,38
"",7,177,1,5,3,3,40
"",8,158,2,4,2,4,40
"",9,159,3,3,3,3,33
"",10,131,3,3,3,3,42
"",11,194,2,4,2,4,39
"",12,160,4,2,3,3,35
"",13,156,4,2,3,3,42
"",14,133,3,3,3,3,45
"",15,91,3,3,4,2,37
"",16,218,4,2,1,5,37
"",17,91,3,3,5,1,36
"",18,112,2,4,5,1,37
"",19,178,2,4,2,4,44
"",20,179,1,5,2,4,40
"",21,163,3,3,3,3,43
"",22,157,3,3,2,4,44
"",23,168,4,2,3,3,35
"",24,126,2,4,4,2,31
"",25,169,5,1,2,4,35
"",26,195,3,3,2,4,21
"",27,101,5,1,4,2,38
"",28,190,2,4,2,4,42
"",29,138,2,4,2,4,28
"",30,145,1,5,3,3,44
"",31,92,2,4,5,1,43
"",32,94,2,4,5,1,33
"",33,193,3,3,2,4,47
"",34,189,3,3,2,4,33
"",35,210,4,2,0,6,15
"",36,151,3,3,4,2,40
"",37,111,1,5,5,1,45
"",38,173,3,3,3,3,30
"",39,109,3,3,5,1,35
"",40,215,3,3,1,5,42
"",41,143,3,3,3,3,39
"",42,148,4,2,3,3,38
"",43,176,4,2,3,3,37
"",44,176,6,0,2,4,46
"",45,144,4,2,3,3,39
"",46,65,3,3,6,0,11
"",47,137,3,3,4,2,32
"",48,191,3,3,2,4,45
"",49,197,1,5,2,4,40
"",50,160,4,2,3,3,37
"",51,131,3,3,4,2,45
"",52,86,2,4,4,2,21
"",53,231,1,5,0,6,23
"",54,123,3,3,4,2,44
"",55,178,4,2,2,4,44
"",56,117,3,3,3,3,31
"",57,154,4,2,3,3,26
"",58,85,1,5,5,1,24
"",59,168,0,6,3,3,42
"",60,104,4,2,4,2,42
"",61,158,2,4,3,3,38
"",62,136,2,4,3,3,41
"",63,133,5,1,4,2,46
"",64,158,4,2,3,3,37
"",65,232,4,2,1,5,26
"",66,153,1,5,3,3,46
"",67,189,3,3,2,4,42
"",68,145,3,3,3,3,35
"",69,184,4,2,2,4,45
"",70,138,2,4,3,3,32
"",71,141,3,3,3,3,47
"",72,197,1,5,1,5,44
"",73,173,3,3,3,3,37
"",74,150,2,4,4,2,37
"",75,138,2,4,4,2,22
"",76,150,2,4,2,4,35
"",77,158,6,0,2,4,42
"",78,154,2,4,4,2,33
"",79,136,4,2,2,4,31
"",80,181,3,3,2,4,36
"",81,143,3,3,4,2,36
"",82,153,3,3,3,3,40
"",83,163,3,3,3,3,48
"",84,89,3,3,5,1,39
"",85,134,4,2,3,3,48
"",86,173,3,3,3,3,37
"",87,134,2,4,3,3,29
"",88,203,3,3,2,4,32
"",89,189,3,3,1,5,30
"",90,150,2,4,3,3,42
"",91,177,3,3,2,4,35
"",92,188,2,4,2,4,25
"",93,152,2,4,3,3,41
"",94,125,3,3,4,2,37
"",95,113,3,3,4,2,42
"",96,203,3,3,0,6,22
"",97,160,2,4,2,4,41
"",98,116,2,4,3,3,30
"",99,122,4,2,4,2,39
"",100,151,5,1,3,3,40
"",101,176,4,2,2,4,33
"",102,156,2,4,3,3,31
"",103,207,1,5,2,4,34
"",104,129,5,1,4,2,45
"",105,173,5,1,2,4,34
"",0,135,3,3,3,3,40
"",1,122,2,4,4,2,31
"",2,66,2,4,5,1,31
"",3,149,3,3,2,4,28
"",4,161,3,3,2,4,19
"",5,187,3,3,2,4,43
"",6,126,2,4,3,3,43
"",7,166,4,2,3,3,45
"",8,117,5,1,5,1,40
"",9,153,3,3,3,3,47
"",10,116,4,2,3,3,26
"",11,210,2,4,1,5,38
"",12,231,3,3,1,5,27
"",13,171,3,3,3,3,33
"",14,138,4,2,3,3,41
"",15,174,2,4,2,4,34
"",16,98,2,4,5,1,42
"",17,183,5,1,2,4,46
"",18,99,3,3,5,1,18
"",19,199,3,3,2,4,38
"",20,152,2,4,3,3,36
"",21,150,2,4,3,3,29
"",22,204,4,2,1,5,31
"",23,231,3,3,1,5,29
"",24,176,2,4,3,3,37
"",25,118,4,2,4,2,39
"",26,164,2,4,2,4,43
"",27,165,3,3,2,4,41
"",28,132,4,2,3,3,43
"",29,204,4,2,2,4,37
"",30,157,3,3,3,3,40
"",31,111,3,3,4,2,31
"",32,171,1,5,2,4,38
"",33,144,0,6,4,2,28
"",34,152,2,4,2,4,33
"",35,128,4,2,3,3,38
"",36,160,2,4,3,3,45
"",37,140,4,2,4,2,44
"",38,127,5,1,4,2,28
"",39,123,3,3,4,2,39
"",40,162,4,2,2,4,37
"",41,185,5,1,2,4,35
"",42,147,3,3,3,3,29
"",43,191,5,1,1,5,39
"",44,143,5,1,3,3,42
"",45,142,2,4,3,3,36
"",46,133,3,3,4,2,43
"",47,160,4,2,2,4,46
"",48,188,4,2,2,4,38
"",49,182,4,2,2,4,38
"",50,120,2,4,4,2,41
"",51,142,2,4,4,2,30
"",52,161,3,3,3,3,34
"",53,147,3,3,3,3,36
"",54,93,5,1,5,1,37
"",55,86,2,4,5,1,32
"",56,165,3,3,3,3,37
"",57,164,6,0,2,4,38
"",58,162,4,2,2,4,30
"",59,201,3,3,2,4,41
"",60,97,3,3,4,2,26
"",61,238,2,4,0,6,17
"",62,150,4,2,3,3,40
"",63,201,3,3,1,5,28
"",64,88,2,4,4,2,29
"",65,146,2,4,3,3,30
"",66,167,1,5,2,4,43
"",67,171,5,1,2,4,20
"",68,182,2,4,2,4,33
"",69,131,1,5,2,4,30
"",70,173,3,3,2,4,31
"",71,168,2,4,3,3,44
"",72,133,5,1,3,3,33
"",73,179,5,1,2,4,43
"",74,150,2,4,4,2,26
"",75,210,2,4,1,5,23
"",76,178,2,4,2,4,38
"",77,72,2,4,5,1,24
"",78,89,3,3,5,1,40
"",79,165,3,3,3,3,38
"",80,78,2,4,5,1,28
"",81,203,3,3,0,6,23
"",82,239,1,5,0,6,17
"",83,118,2,4,4,2,43
"",84,162,2,4,2,4,37
"",85,62,4,2,5,1,26
"",86,107,3,3,5,1,17
"",87,167,3,3,2,4,32
"",88,151,3,3,3,3,36
"",89,146,4,2,2,4,36
"",90,152,4,2,3,3,32
"",91,186,2,4,2,4,41
"",92,114,2,4,5,1,20
"",93,145,3,3,3,3,40
"",94,169,1,5,2,4,38
"",95,154,4,2,2,4,41
"",96,102,4,2,5,1,43
